Sentences	Label
I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows.  #fashion	fear
My anxiety is playing around HELP!!!!!	fear
#Everything you've ever wanted awaits you on the other side of #fear . #IfIWasTheOppositeSex #AskAMan	fear
A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg	fear
@syd_viciously I have gained a tremendous amount of respect for @RandPaul over the past couple of years.	fear
@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary	fear
Jorge deserves it, honestly. He's weak.  #90dayfiance	fear
Mary Berry and her reign of terror	fear
.@REDBLACKS’ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL	fear
Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.	fear
Sickness bug! 	fear
@metrotrains why is there no disabled access at pontefract monkhill? 	fear
@simonschuster @StephenKing @BuzzFeed And don't forget a fear of St. Bernards. #Cujo	fear
@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. #bully	fear
@Megannn_walsh12 @itsshelleeey never said that,Just not fair how Yous think it's completely okay to bully someone	fear
Angel got me nervous out here 😷	fear
@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?	fear
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal	fear
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. 	fear
what to wear Friday \nspeaking in front of 100's.   #nervous	fear
Huns are like a box of coffee revels #horrible	fear
hi berniebrocialists of all genders: if I lived in a swingish state I would w/o hesitation vote Clinton &amp; would do so w/o 'supporting' her	fear
@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. 	fear
my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --	fear
#WTF @NYSCHereToHelp @NYSC allows #gym  #atmosphere! #jumpship #nasty #atmosphere #unprofessional	fear
Newly engaged Stevie Wonder has been trying to disguise #the #awful smell from his throat: with a leather jacket made from a broken Wii.	fear
I'm so bored and fat and full and ridiculously overweight and rolls galore 	fear
@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.	fear
I feel horrible. I have accounting today but physically and mentally am not okay 😪	fear
Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad 	fear
I #cry out #fear to clear a #path\nBut my Voice seems 2 silent 2 chase a #rat\nAm just indoor #expecting to open door\na #weak wise #fool I am	fear
Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad 	fear
I have another test tonight 	fear
On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship	fear
Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA	fear
@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?	fear
@curlygirlmimi guess is cause you small and girly. I dunno how this works.. I did frighten though.. She's. A big'un	fear
@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful	fear
@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough	fear
#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz	fear
@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking	fear
Fear blocks blessings, faith unlocks them. #ManUp #fear #faith	fear
Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove	fear
Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI	fear
@BBTooms This is perfect example of why what paul said about her, was right.  One of the most ignorant competitors ive seen. #bully #c$%t	fear
Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression	fear
Celtic sure know how to send a wild shiver down your spine	fear
Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe	fear
Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight	fear
@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤	fear
@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered 	fear
While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty	fear
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book	fear
@FraserKeegan just had a steak pie supper #tremendous	fear
How I Murdered Your Mother #SpookyTv 	fear
Was actually just watching AHS while half covering my eyes #scared #Roanoke  #AHSRoanoke	fear
Time for some despair #SDR3 #despair #fuckthisanime	fear
Just Laying Here, Can't Sleep 4 Some Reason 	fear
Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism	fear
tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking	fear
@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.	fear
I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drill👀	fear
@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.	fear
The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety	fear
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. 	fear
I miss my dread head 😩	fear
@MrMalky @kwr66 How awful! Switched off!	fear
@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment 	fear
Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre	fear
@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful	fear
I was so shy freshman year this guy introduced himself to me by asking if I spoke any English	fear
what to wear Friday \nspeaking in front of 100's. 	fear
@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated	fear
@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 #terror	fear
@outmagazine jesus heck you're awful	fear
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont #horror	fear
False alarm, she's not coming out today 😞	fear
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book	fear
Does anyone know, are both Sims in a dual sim phone both locked to the same network! 	fear
I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? 😂😂	fear
@Oooooo_Donna @sturgishigh @politicususa   @CNN took its first baby  step now let's hope they will start running	fear
@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump	fear
@BBCTomEnglish @TimesSport And the dreadful Franglaise.	fear
She: Why are you listening to The Eurythmics?\nMe: It's a Polish Gothic Metal band.\nShe: Why do I even ask... (exits room, shaking head)	fear
When City Hall has the fire alarm go off and it's been 15 minutes and the fire department still isn't here	fear
Look at me. Made it through the day without a meltdown. #anxiety	fear
Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win	fear
@carl_diggler @TMZ_Sports Thank you for saying what others are afraid to say, Carl. Big fan!	fear
still shaking though 🙃	fear
I dread math 😴	fear
Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote	fear
Having a terrific Tuesday? Crush it today with the Power of 4. Treat your internet like Pizza =D \n#PowerOf4	fear
@WaterboysAS I would never strategically vote for someone I don't agree with. A lot of the Clinton vote based on fear and negativity.	fear
Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.	fear
@EmilySmissaert @navinrmal it's a shocking revelation!!!!	fear
Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.	fear
ppl talking about diets and i am feeling #terrible hahaha	fear
@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies !	fear
However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety 	fear
The most important characteristic of leadership is the lack of . #activism #equity #revolution	fear
#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow.	fear
@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience	fear
@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror	fear
@Diana_Buds well, did she make you laugh with her panic mania or not??¿	fear
procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack	fear
Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success	fear
#Never be #afraid to #start over, it's a #new #chance to #rebuild what you want! 🔨🔩🏢	fear
Nawaz Sharif's UN should start #सत्य_बोध_यात्रा as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism	fear
What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids	fear
I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. 	fear
Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS 😁and pick up my new flat keys #anxiety	fear
@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible	fear
two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets	fear
@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? #shocking	fear
0 excitement for this weekend just pure dread	fear
@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible	fear
Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it 	fear
Hey @PapaJohnsUK I've been charged £40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! 	fear
@keyshamackie it's fucking dreadful for live footy matches	fear
you come running back to me saying how much you miss me then cower away when we acc try a friendship 👍🏼	fear
I have learned over the years that when one's mind is made up, this diminishes fear. –Rosa Parks #quotes #motivation	fear
@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.	fear
second episode of AHS 6 here i go #panic	fear
Hope I sleep - no nightmare of Bakewell tarts #yuk #revolting #GBBO	fear
Season 3 of penny dreadful is on Netflix...well my afternoon is filled	fear
^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^	fear
My best friend gets married in three days, I have replaced all my anxiety with an eeiry calm and cat cuddles.	fear
In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. 	fear
@Patsy1207 @markheardusa @theinquisitr Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear???	fear
@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me 😨😨😨 #excited 	fear
😫 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?	fear
@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid	fear
Why doesn't anybody I know watch penny dreadful? ☹️️	fear
Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare	fear
A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020	fear
#Peiyophobilia :) An advice from @anirudhofficial don't fear for #Devil! Sure shot✌ @iam_str voice more energetic.Xtremly foot tapping one 👌	fear
I hate that if I don't start the conversation, there won't be one.	fear
Side chick's be trying to fuck u like your going to forget about your wife when your done. #terrible	fear
@n_harrill awe! Thank you! 😊😊	fear
Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing	fear
Lets start there	fear
@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate.	fear
Not sure that men can handle a woman that's got her crap together.  #independent	fear
@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him	fear
I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure 	fear
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. 	fear
i have so much hair it's a nightmare but it's also very soft so it guess it's a win-lose situation	fear
When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 	fear
@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.	fear
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia  #notfair	fear
she gone make me wanna start that new shit today 😂😭	fear
petrify  me in the fossil type of way	fear
It's about time I start taking my own advice	fear
 ughh I just want all this to be over.. it's like a nightmare! can we all just get along?	fear
@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter #bully #bbcnews #skynews	fear
Val is the type of woman you would dread bringing a donation for the bake sale #GBBO	fear
There is nothing like being in the shower when the power goes out 😳 #creepy 	fear
-normal people scare me*	fear
If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow	fear
Scott Dann injured aka my worst nightmare	fear
Jimmy Carr makes me want to cry and cry *shiver* 	fear
Rojo is just terrible, how is he in our team 😂😂	fear
Librarians scare me	fear
If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech	fear
Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo	fear
@abbeygray14 they're revolting	fear
Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare	fear
@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :)	fear
The #Texans should never play a prime time game again...this is  #TNF	fear
Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible	fear
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? 	fear
Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep.  #depression	fear
@Zen1dfabflake You are all our angelic comrades! #flutter	fear
When you arrive at the office the day before your first ever festival and the Internet is down #panic	fear
#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness	fear
I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.	fear
Now #India is #afraid of #bad .	fear
@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?	fear
Termination rate is at 22.22% I gotta make some things shake	fear
Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand	fear
@_Briannax33 @TheFunnyVine @MarielaLynn_ @karengutiii_ gotta shake the booty instead though, makes sure it's all good 🙂	fear
So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.	fear
It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern	fear
@DiscordianKitty He has charisma? I guess, if you like people who looked coked out and speak as if they're a school bully?	fear
Ya tremble like Mr. Cooper, yo we hanging	fear
@YahooFantasy update may have been the worst mistake of my day #horrible	fear
Look at this #massiah of #youngleader\n#Pakistan #massiah of 	fear
@ManUtd it was a terrible Freekick...	fear
#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit 	fear
@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking.	fear
Follow this amazing Australian author @KristyBerridge #fiction  #zombies #angels #demons #vampires #werewolves #follow #authorlove	fear
@bdp514am We are a tired and restless community. We are human and tired of asking for change only to be ignored.	fear
When's it all finished, you will discover that it was never random! #thoughts  #CrossoverLife	fear
Why does #terrorism exist in the first place? #AskTrumpOneQuestion	fear
Today has dragged on #restless	fear
@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!💕😘🙌🏻	fear
yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?	fear
@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?	fear
@JackAndAHat butter up the walls, nightmare	fear
Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont 	fear
I hate freaking out and ruining things. #anxiety	fear
Getting terrible download speeds for fifa smh.	fear
My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help 	fear
@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.	fear
i'm... nervous about this test rip	fear
BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfu…	fear
@tcarrels  \nSo when exactly did you lose your mind, pal? \n #Trump #fraud #misogynist #liar #psychopath #narcissist  #conartist	fear
@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;	fear
That old lady is cray cray #scared #BellaIsSoCute #awe #Empire	fear
No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.	fear
so I picked up my phone!!!' #shocking 😳	fear
@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂	fear
I have a job interview with @BarclaysUK in Loughborough next month !!!	fear
Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy 	fear
I'm getting so nervous for my first anatomy exam 😩	fear
Tweeting from the sporadic wifi on the tube #perilous	fear
@AzyraiZelo I am shy xD	fear
today has been terrible but tonight will end better because I get to see Malik ❤️	fear
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .	fear
I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.	fear
@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..	fear
@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create  #BlackLivesmatter #terrorism	fear
Why is it so windy? So glad I didn't ride my bike. #fear #wind	fear
@SEPTA 45 minutes late &amp; counting! #horrible CTT Service sucks!	fear
If children live with #ridicule, they learn to feel #shy	fear
bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy	fear
@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.	fear
@Sami749263491 yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and 	fear
@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare	fear
I really wanna take advantage of UofW's gym but i'm shy af.	fear
After a nervous couple of days test results now confirm my life will be no different whatsoever as the result of two actors divorcing, phew!	fear
#NawazSharif confesses that #Pakistan  supports #terror at #unga\n#BurhanWani	fear
And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful	fear
But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.	fear
World is facing #terrorism. Where #Terrorist's school exist? Who are terrorist's teacher &amp; father. Which is terrorist's motherland?	fear
My roommate: it's okay that we can't spell because we have autocorrect. #terrible #firstworldprobs	fear
@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly	fear
#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.	fear
Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable	fear
@captainzee44 yup. He can celebrate and no he doesn't hesitate	fear
Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga ❤️	fear
@DDNewsHindi  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack	fear
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible	fear
@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!	fear
Can't start a good day without a cup of tea! \n\n #tea  #day #goodday	fear
US you need to band together not apart #nevertrump he promotes hatred and fuels #fear	fear
@drunkejt almost all of my mutuals intimidated me at some point or still do	fear
GUY was such a video I'm shaking @ladygaga	fear
Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread	fear
#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria  #race #riots #GasCrisis2016 #NoDAPL #rape	fear
@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n	fear
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the #fear	fear
@GSchwartz_ it wasn't a joke . #bully	fear
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive	fear
and claimed that all of the same things could scare us\nbut we were tough because of ancestry	fear
I think I may have a mild anxiety problem. I think that's what this feeling may be..	fear
@sandrosmom The horror!	fear
I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼🙈🙊	fear
Some serious hip shaking going on tonight 😜	fear
@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll	fear
Editing a father of the bride speech. At 3 minutes in she tells him to wrap it up. He goes on for 12 more minutes. #nightmare	fear
Tomorrow is the day I cut and dye my hair! 😳  #excited	fear
we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues	fear
@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful	fear
Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;	fear
Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer	fear
realising you have no conditioner after already shampooing 😓😓 	fear
@joshgad My three year old asked me if Trump was a bad man, like a bully. After saying yes he's a bully, my son said mute him. We did!	fear
@RossKemp Omg that is just horrific. Something needs to be done. 😢	fear
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):)	fear
@GOtvNg CN seems like you only appreciate good reviews. No apologies to my concern years ago.	fear
@carlymarierozy @makeupsue it's sad but now we are making our own children vulnerable to the same terror.	fear
@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney	fear
Your boy' is having a nightmare @VivaLaSergio	fear
I'm not afraid to love, I'm afraid of not being loved back.	fear
.@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking	fear
For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary 	fear
In #Bangladesh war, #US almost bombed us had #Russia not been there. What strategy for #China on #Pakistan? Time ripe to crush #terror camps	fear
Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa 	fear
Idk why but this Time around its so hard that it hurts, I already miss them all so much #silly #family #friends 	fear
Ok this movie was good in it's time, and whilst we were young... 😂 Still enjoy a shy Ethan Hawk #BeforeSunrise	fear
These mets know how to give someone anxiety #mets #lgm #anxiety @mets	fear
@JoeFahezy I could of told you that one lmfao 😂 Then old niggas get wasted and start fucking around	fear
@FoxNews also we are having riots and protests at alarming rate every time there's a person of color that is shot.	fear
a pedicure is supposed to be nice but honestly I'm so nervous rn my feet are too ticklish	fear
@KarenL109 replace the carpet!! #shocking !!!!	fear
@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully	fear
@troyesivan I'm eating sushi, I'm shaking for you	fear
Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival!  #murraymcdavid #whisky #drams	fear
We Are Source!!\n\n #mindset #philosophy #thoughtsbecomethings #news #lifehacks  #you #LIFE #PleaseRT #ProblemSolving	fear
@ikhras @benglaze Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created 	fear
@Zen1dfabflake You are all our angelic comrades! 	fear
Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening #astounded #youwouldntreadaboutit	fear
@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses	fear
Good start to the day I forgot to set my #alarm just as well it's #Friday 😆	fear
@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage	fear
Don't understand reason for #Muslim countries citing #terrorism as reason for not taking #refugees. Aren't #terror attacks against infidels?	fear
@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.	fear
When my life became such a concern to irrelevant ass people I'll never know	fear
That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥😥	fear
@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?	fear
Job interview in the afternoon #nervous #ek	fear
He replied to my comments 4 times now i'm shaking omg	fear
If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. #fear	fear
Angelino's been horrific	fear
When you just want all the attention #cantsleep 	fear
@TheSidEudy PS: I still think your broken leg against Scott Steiner was one of the most horrific injuries I've ever seen in the ring #ccot	fear
@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation 💔	fear
@GenevievePere23 @swifttwinner13 WOW you're calling me bully bc I correct a typo?😂 harsh	fear
Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett	fear
Especially true if there is an impulsive, thin-skinned bully who likes to silence critics &amp; opponents as president. #voxconversations	fear
this girl at my new school is so pretty i am #intimidated	fear
Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film #horror #thevoid #featurefilm #scaryshit	fear
@saltmage I find it less daunting if I know one person at least!	fear
@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry	fear
@dc_mma @ChampionsFight think shes afraid to fight Holly. One can only imagine what goes through her head when she thinks of Cyborg 	fear
@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? #fear	fear
@JennyPGR I worry about typos in any email to Simon, draft attached or not...	fear
@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid	fear
Hope I sleep - no nightmare of Bakewell tarts #yuk  #GBBO	fear
@datboyJuniorE lool soon as man start loosing weight.  Its panic	fear
I Don't know what make #Pakistan fear more their #terrorist or their #terrorism  #TerrorStatePak	fear
i was just talking about it last week .. how does your outside appearance (ie. dread locks) affect the ability you have to work?	fear
The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 	fear
I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak	fear
@cresbots dw I think cheeks are the most attractive thing in guys too it's terrible tbh	fear
@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔	fear
Haven't gotten one hour of sleep... Today is going to be a fun day 😐 	fear
You can make excuses or you can make time. You can't make both. #time #regret #anxiety #LifeCoach	fear
Just want Saturday to be over but then again I want to do good #LSAT #nervous	fear
My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview	fear
On @Varneyco/@FoxBusiness to talk latest on #Chelsea Bombing + #Ahmad_Khan_Rahami's trips to #Afghanistan/#Pakistan #tcot #terror	fear
Overtime... #TeamNA #WCH2016 #nervous	fear
