Sentences	Label
@elevens_eggos_ 'El?' He turned around to her, smiling before hugging her gently.	joy
I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?.	joy
Why would Enrique sub off busquet? #hilarious	joy
Food that gets delivered 😍🙌🏻 #cheering #happy	joy
@OrbsOfJoy plan a date... like a date u find pleasing or smth. fuckign\n\n10/10. because the child will grow to be a ten out of ten	joy
@CScheiwiller can't stop smiling 😆😆😆	joy
imagine if teppu got animated by madhouse tho &gt;_&lt;	joy
Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically	joy
Try to find the good in the negative. The negative can turn out to be good.\n#anxietyrelief #optimism #openminded	joy
Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! #hilarious	joy
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; #delight! #isthereahelplineforthis	joy
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW  #mums	joy
“Set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - Karl Menninger     #2ndHalfWealth	joy
She'll be bribing her parents with hearty laughter and giggles :) #Loveet	joy
having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling	joy
@davidplotz @Commentary She writes with sort of the same playful cynicism that you do! :)	joy
Ever wake up and instantly feel happy?	joy
✨you make me happy @EthanDolan @GraysonDolan✨	joy
It is too fucking bright &amp; too fucking hot outside	joy
I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious 😭😭😭\n\nI'm too damn playful	joy
@yeldarbkered You've got quite the cheery young Souls fan. :)	joy
Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically	joy
A #smile brightens your day and the day of everyone around you, so remember to #smile, it's #free. :-)	joy
@jellzybean cheer up punkin'	joy
laughter is such a powerful thing and everybody deserves to laugh, if u like shitty romcoms and get a giggle outta planet uranus, power to u	joy
Dolores.' A thin lipped smile graced glossed lips as she let blues peer over at the woman. ' A constant delight.. As always.'	joy
Make someone happy ^_^	joy
Be #happy. Be #bright. Be YOU :) #identity #TimelessTips #friendship #family #forest #water #family #TrueLove #God #RoadSoFar #you #LifeTrip	joy
@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! #hilarious	joy
Meanwhile, the so-called M’s fans sit there knitting or sleeping not sure which but they certainly aren’t cheering like the other teams fans	joy
@JackHoward the Christmas episode genuinely had me in tears of laughter	joy
@aradsliff don't know I'm from nj we are the worst on purpose. 	joy
Watch this amazing live.ly broadcast by @elise_awsome_11  #musically	joy
#LethalWeapon A suicidal Vet with PTSD... so FUCKING FUNNY.... let the hilarity begin...	joy
Watch this amazing live.ly broadcast by @thebrandonrobert  #musically	joy
Ive learnt that a #smile and good #morning goes a long way, and saying #thankyou goes even further.  #quote #retweet #inspire	joy
@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!	joy
@EmbitteredIcon *Sam grins against Steve's lips, murmuring his words with a playful tone* You want the shirt off? I sure i could accommodate	joy
Watch this amazing live.ly broadcast by @elise_awsome_11 #lively #musically	joy
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n#tears #laughter #moretears	joy
@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect 🙏🙏	joy
Today I reached 1000 subscribers on YT!! #happy, #goodday, #thankful	joy
This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any 	joy
i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴	joy
I'm the reason I smile everyday 💯	joy
The bounty hunter things a bit lively	joy
A cheerful heart is good medicine, but a crushed spirit dries up the bones -Proverbs 17:22-	joy
After this news I'm supposed to be so damn happy and rejoicing but I'm here like 😩😔😭😞	joy
@GreatDismal @Bencjacobs and it’s gleeful because they’re so inspired, so convinced they’re winning and at last have their strongman	joy
#twd comes on soon #happy	joy
Do not truck the delight; delight the truck.	joy
Ready for that nice, breezy, calm, sunshine weather.🍂🍁 #Autumn	joy
Accept the challenges so that you can feel the exhilaration of victory. George S. Patton #quote #yeg	joy
I found #marmite in Australia. `:) #happy	joy
Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.	joy
Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday	joy
Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas 	joy
Happy Birthday shorty. Stay fine stay breezy stay wavy @daviistuart 😘	joy
I'm so playful. lol I need somebody that'll joke with me all day long cause ill never get tired of it.	joy
Tiller and breezy should do a collab album. Rapping and singing prolly be fire	joy
Watch this amazing live.ly broadcast by @thebrandonrobert #lively #musically	joy
the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol	joy
Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food  #praise #gospel #coffey1617	joy
Love how cheerful that woman is about storing someone else's furniture for an eternity. I'd have sold it by now. #GrandDesigns	joy
A cheerful sloth annotated old books about a very good man then the gods ended evil.	joy
alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down	joy
@lilymooregrant u used to chirp me for drinking it u hoe	joy
It has been medically proven that laughter is an effective pain killer.	joy
I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever	joy
@iamglenn35 the forth character? No... not gleeful enough...	joy
@Malkarii_ Korgoth of Barbaria for brutality, King Julian for hilarity, and Ariel... Because hot...	joy
I got so much fan's on here! Y'all and vixx keep me smiling ❤❤❤	joy
I'm watching joyful noise for 100000000 time cuz I love this movie and @KekePalmer	joy
I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha	joy
I was cheering for NA team. Now I just want this is over and Gaudreau comes back in one piece. It is getting way too risky	joy
@URClassless I think that yawning actor died of a drug overdose. #glee	joy
@BrightPigSEO @BrightPigSEO we provide dignified and professional funerals at prices families can afford #satisfied clients #bright pig	joy
@JoshuaLenon I trust you know that I appreciate your willingness to explain the details, and my attempt at levity is just that. @bobambrogi	joy
@IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot	joy
It's meant to be!! #happy #happy	joy
@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO #hilarious	joy
never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*	joy
Lmboo , using my nephew for meme #hilarious	joy
is it bad that kurt is literally me..? #glee	joy
When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious	joy
Today I answered a call from a college rep who didn't realize I did, and I got to hear part of his lively debate about if evolution is real.	joy
And girl I love your perfume there's something bout you 🎧 #breezy	joy
Light of day per heyday popularization backfire cinematography: XUcQb	joy
Quinn's short hair makes me sad. #glee	joy
When you're prof suggest @Pharrell and William James may be unlikely dialogue partners and then plays the #happy video #WeAreCST	joy
@5ftanomaly aside from that i'm all about pleasing the individual that i'm involved with, my pleasure comes from their pleasure.	joy
@seangrandillo I beg you, never stop smiling. You deserve to be happy and to know all the beautiful things that life can offers.	joy
Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday #happy #eatcake	joy
@Harry_Styles 💖\nHeart so pure and smile\nso bright, I love you\nmore than the number\nof stars at night.\nKindly follow me please\nHarry?\n—90,127	joy
@tabstamlyn @lara_hunt1 I will, next time I'll make sure everything is sparkling clean	joy
This is a beautiful day that the Lord has made. I will rejoice and be glad!!!	joy
@rantking just adding a little levity	joy
in geometry today hannah started crying of laughter because ms. canning said 'pp' lol	joy
I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.	joy
Whether you are rejoicing or fighting back tears, God wants to share the moment with you.	joy
Accept the challenges, so that you may feel the exhilaration of victory.	joy
@gothictana im a delight	joy
someone teach me how to cheer someone up	joy
some say my lover is a pale green light\nhe hovers high where the moon shines bright	joy
#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy #delight	joy
@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.	joy
What if.... the Metro LRT went over the Walterdale?!?! 😂 #yeg 	joy
#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …	joy
Be free and open and breezy! Enjoy! Things won't get any better so get used to it.	joy
Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! ❤️	joy
@diehimbeertonis She developed her 'forced smile'. I can force myself to describe it 'a little hearty maybe, sanki biraz':)	joy
#RIP30 Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers 💙🙏	joy
Accept the challenges so that you can feel the exhilaration of victory!!	joy
@Harry_Styles you're the smile to my face and the beat to my heart. Thanks for being kind as much as you can be. Mind following me?💓 96,127	joy
@thetwattickla @NottRihanna lol no it's sparkling wine	joy
Research has determined 70% of #laughter is actually #anxiety.	joy
@Bridget_Jones was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget	joy
@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude	joy
you know it's beauty when the smile is her best curve	joy
Forgot to thank @_JusDee_ and @djolder for sharing @therealpeela's day-making #happy video.	joy
@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is	joy
Made my night that @GordonReid91 Reid was included in tonight's hilarity. Some of those points were brilliant. Thanks @andy_murray	joy
@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.	joy
i was so embarrassed when she saw us i was like knvfkkjg she thinks we're stalkers n then she starts waving all cheerfully inviting us in 😩	joy
now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay	joy
@tomlinmayniac starting my new challenge ! A glee poll every day !	joy
18' \nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...	joy
Always doing the EmotionalHedge™ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!	joy
@reinervshunter you got this #staystrong #smile #yourebeautiful	joy
i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going	joy
@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.	joy
Today I reached 1000 subscribers on YT!! , #goodday, #thankful	joy
Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much 	joy
Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy 	joy
Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5	joy
@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy	joy
Elinor,' she laughed so little known, all over every body at the brilliant cheerfulness of sweetmeats and a fashion.	joy
@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. 	joy
@amstrado_CPC @ShittySUFanart the single tear is him being joyous that he's deleted the monster that has brought generations of despair	joy
Accept the challenges so that you can feel the exhilaration of victory. \n\n#MBMcLisse	joy
Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you  #independent	joy
@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. 	joy
Your attitude toward your struggles is equally as important as your actions to work through them. #optimism	joy
Impractical Jokers...practically genius!!!  @BQQuinn  #good4thesoul #ImpracticalJokers #bingewatching	joy
I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper #happy #letsdance #dirtydancinginthemoonlight👌	joy
It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #hilarious #lol	joy
I'm so excited to see Nat tonight 😍😍.. And how happy and cheery she is! &amp; then I'm even more excited for her to get on social media 😍 #BB18	joy
@bodwell_james did it not just enliven your soul	joy
When we give cheerfully and accept gratefully, everyone is blessed.\n»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou	joy
Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff! @AngryArchosaur	joy
@jtkola @danmericaCNN she's still younger and more spry than trump	joy
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy	joy
Sometimes I like to talk about my sadness.  Other times, I just want to be distracted by friends, laughter, shopping, eating...  \n\n#MHChat	joy
i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me	joy
If yiu don't respond .o an email within 7 days, you willxbe killed by an animated gif of the girl froa The Ri.g.	joy
@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me #optimism #itsagunalright	joy
@EngrNabeeel then rejoicing now is a lil' bit prematured dont you think🤔🤔🤔	joy
Watch this amazing live.ly broadcast by @__.mila.__  #musically	joy
@ClaireBlair27 See, that's how you and Michelle are so cheery!	joy
Watch this amazing live.ly broadcast by @evanhufferd #lively #musically	joy
@JackEvans711, you are the best Whiney Jerkass Heel since @IAmJericho's heyday in WCW. \n #LuchaUnderground	joy
On the bright side with YouTube heroes leafy will finally get banned	joy
@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? #hilarious	joy
Reflection: the grind has been so REAL! Working 2 jobs &amp; being in school. #ksudsm #ksu #recruiter #instructor #tumble  #gradschool	joy
Love this! Laughing while crying works too! #katherinemansfield #failure  #dealingwithfailure	joy
Ooh #hygge, candles, jasmine tea &amp; #GBBO #happy	joy
I'm a cheery ghost.	joy
Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. 	joy
To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.	joy
Do not #educate your child to be #rich, educate them to be #happy. So when they grow up, they'll know the #value of things, not the price.	joy
Lets get this Astros/A's game going already!  We're going to need all 5 of you in attendance to cheer the A's to victory!	joy
@crumpledlinen he chirp	joy
#bcwinechat what's the most common method used to make BC #sparkling #wine?	joy
@TChudhry @fasiranjha lol @ ur caste. even if the whole village dies.. a massali like you cant be a chaudhry:) so cheer up massali :)	joy
The true way to render ourselves #happy is to love our work and find in it our pleasure. Francoise de Motteville	joy
The #chiropractor makes me so #happy.	joy
You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo	joy
@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the 	joy
@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1	joy
why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always	joy
I gave up on the U20 Rugby bet on the Roosters! #cheering #nrl	joy
@Hank_nsno @RonaldKoeman cheering and clapping I assume	joy
@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?	joy
🎉 It is time for a most joyous celebration! 🎉	joy
@debutemma I dont have to sit here and take this from u spry young children	joy
@r0Ils ppl get triggered over u smiling they're irrelevant	joy
@LoisJoanneLane Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -	joy
@GreggDoyelStar I'm sure you'll have a heyday if they do	joy
@NebulaJoker No, they aren't. Episodes are animated during the week before they air.	joy
Watch this amazing live.ly broadcast by @footballrocks123456 #lively #musically	joy
My morning started off amazing!! Hopefully the whole day is going as i want it to go!\n #GreatDay 	joy
@_j_sa_ switch out Steve Carrell and put in Kurt from glee then it's accurate	joy
@sszmata @PKessel81 Blew up the Internet with his chirp. Lol. Love it.	joy
@berniedole looks that way. But let's think about Rohan last week ... #optimism	joy
#twd comes on soon 	joy
@MrHenvin Thank you, happy birthday to you as well!	joy
Mon Celtic, give us something to cheer - place is empty, soaked &amp; its my wee nephew's Birthday ffs, started well, now dropped off.	joy
Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour	joy
When my friends send me ballons and fireworks through text... #amazing 	joy
Luis Ortiz ducked by Ustinov which means fights off, and he left @GoldenBoyBoxing future not looking to bright for Ortiz #boxing	joy
To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry  #offalonehugots	joy
Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife  #love #hardworkpaysoff #fun	joy
Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! 	joy
@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.	joy
@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ 	joy
@MisterSalesman @ThinkPostsDaily #smiling doesnt necessary means your happy.sometimes it just means you're strong!	joy
So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂	joy
CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…	joy
@iamTinaDatta love you so much #smile 😊😊	joy
@AphoticSanguine —but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—	joy
#bcwinechat what's the most common method used to make BC  #wine?	joy
#happiness #recipe: an open mind, #laughter, a kind #heart &amp; #optimism	joy
“Be #positive, #cheerful, #grateful and expectant.” @NightingaleEarl  #Success #Leadership	joy
@veryeloise your gunna make me cry, I need a glee day	joy
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol 	joy
@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds 	joy
@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got7 #happy #birthday	joy
With a very tired body and mind and sparkling teeth I say to all my followers, good night and if there is an apocalypse; good luck. #aspie	joy
#Quoteoftheday\r\r'If you don't do #wild things while you're young, you'll have nothing to #smile about when you're old.'\r\r#dailyquote #quotes	joy
@IcyEmmaX &lt; took another sip. “We’ve had some earth shattering, soul exhilarating sex. You think black souls can have that kind of &gt;	joy
Oh that cheery fucking note, good night shit heads X	joy
@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s.	joy
@headfirst_dom I often imagine hoe our moon would feel meeting the jovial moons which are all special	joy
🍦🎿 god chirp this burp 🎿🍦	joy
People who cheer for sports teams completely outside of New Jersey or PA piss me off	joy
crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤	joy
Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch	joy
which always leads to the kind of hilarity average people will never experience - especially during breakups.	joy
#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark	joy
Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you #happy #independent	joy
@MichiganBromo Good optimism sir :)	joy
@Bhavnay that, i dont mind too much. smoother, thicker texture. makes it more hearty. also, im glad iced coffee is a thing in the uk now.	joy
Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY	joy
pummeling cheerfully, jauntily, utterly one-sidedly makes us harder, better, faster, stronger	joy
The little sniffle at the end of the song gets me every time. #rejoice	joy
@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'	joy
TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot	joy
#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation	joy
Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾	joy
My two older boys were elated, my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.	joy
Vals always smiling I love it #gbbo	joy
@TheBarmyArmy all the optimism...	joy
...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare	joy
I hate when I try to be playful and get shut down lol ...Why so serious🙁	joy
@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.	joy
@SQLBek My liver is elated that isn't us	joy
A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 #optimism	joy
@ankitaverma45 @honey5991 rejoicing over someone's sadness is bad but when #Karma  is cencerned then definitely some people deserve it..	joy
I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult	joy
At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at	joy
My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy	joy
Watch this amazing live.ly broadcast by @brooke_bridges  #musically	joy
A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16	joy
You have to find a way to top yourself. #glee	joy
Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals	joy
- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck	joy
only time I am ever cheering for you Johnny	joy
#brigetjonesbabys #brigetjonesbaby was the best film! #hilarious - so good - so funny!! 🙌	joy
#Sports Top seed Johnson chases double delight at Tour Championship	joy
@soboleskih Okay this is hilarious	joy
Watch this amazing live.ly broadcast by @footballrocks123456  #musically	joy
Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism	joy
Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....	joy
I am so happy I have come across @HilltopBindery notebooks! #handmade would love to talk to you! #musthave #want #need #happy #amazing 📖🖋	joy
@ToyStoriesInt They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people	joy
#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education  #learning	joy
Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365	joy
@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card	joy
This meth documentary is exhilarating	joy
Batman the animated series is a gift from the 90s animation gods	joy
I want my highlight to be so bright that if I ever get lost and someone is looking for me in the dark, they'll find me.	joy
I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO	joy
@Tweetermeyer The animated version was better	joy
@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning 😂😂😂 @grimmers @fionaradio @TinaDaheley	joy
@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another	joy
@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.	joy
Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship	joy
@BrianaBanksxoxo I send ya a few #playful nibbles 😉	joy
@NHLstoreNYC  cheering for @TeamNA_WCH and @HC_Men	joy
It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious	joy
@readanerd cheer up chuck😘	joy
So today, I un armed my silence. My lungs rejoice in freedom. My insides had color too! A woman counted! My jawbone became a razor! For free	joy
LOVE LOVE LOVE #smile #fun #relaxationiskey	joy
Look at us, smiling in the photograph♪ You can see the secrets behind the fake smiles♪ (*・ω・*) (©FACT「a fact of life」)	joy
Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche	joy
Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....	joy
If you simply act out of kindness, strength, and optimism, today will be the best day ever! @Tarleton_KINE @DrKaylaPeak @jssimpson9	joy
@ashleynwinters I don't like the statement but I love the optimism	joy
@mywrldsbl I can be your wolf if you want. Hihi~ 	joy
Be content .... Life is too short. 	joy
@hoemanda69 wtf is tenacious and jubilant	joy
Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!	joy
@Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for parking	joy
Be happy not because everything is good, but because you can see the good side of everything. #optimism	joy
@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol	joy
For what a beautiful day. 	joy
Eve, Izzy, and Paige cheerfully sing songs together.	joy
All i want to do is to be successful, be cheerful and to be happy with @DominicHussein	joy
@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious	joy
My ukulele bag has fallen apart.  WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy	joy
Life izn't about pleasing each others...😕\n\n #hell #with 	joy
A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom	joy
@DavuuWart this is hilarious !!	joy
@Bluebelle89 @lsmith855 liking the optimism	joy
I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived	joy
No, just tweet pictures of four fictional characters who describe you. One should be an animated character. @sunshinessp411	joy
Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo 👏🏻👏🏻	joy
Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful	joy
Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts	joy
don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.	joy
@RealKyper @NHL watching the jubilant scrum at the end of the day and remembering they're all still kids! #priceless	joy
cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.	joy
As the birds begin to chirp, I try to sleep. #Jetlag	joy
@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! 😊	joy
What an exhilarating last minute of overtime #WCH2016	joy
@joemrusso happy birthdayyyyyy pretty. Miss you!	joy
It's hard to not cheer for team North America since US got taken out.	joy
At the end of the day you gotta be #happy for you.	joy
@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! 😊💕	joy
Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO	joy
don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass	joy
@1xfly you sir are hilarious	joy
@madisenrb she's so sweet &amp; playful 😍	joy
Best quote from a 7 in German - Almost #happy	joy
When you wake up from a dream laughing at something stupid, and that makes you laugh more 	joy
You must be knowing #blithe means (adj.)  Happy, cheerful.	joy
I really love the customer service @LifeProof they're always so nice, helpful and cheerful !	joy
@musicfae15 [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;	joy
@JamieNicks_ it makes complete sense and i'm elated to hear this :]	joy
Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...	joy
@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears #laughter	joy
@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb	joy
Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically	joy
@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \nGA🙋 Have a joyful day	joy
@ByeKandace can't cheer for a jigaboo	joy
@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple	joy
Too fucking playful	joy
#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter!  #cleverpeople	joy
@Steeeevie_ breezy luvvvv	joy
@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?	joy
@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.	joy
